Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
South Africa,ZAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..
South Africa,ZAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.8488,..,..
South Africa,ZAF,"Age at first marriage, female",SP.DYN.SMAM.FE,..,..,..
South Africa,ZAF,"Age at first marriage, male",SP.DYN.SMAM.MA,..,..,..
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,52.4332012131419,52.4008792458016,..
South Africa,ZAF,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,558296,556644,..
South Africa,ZAF,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,573181,571618,..
South Africa,ZAF,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,570426,567291,..
South Africa,ZAF,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,585480,582233,..
South Africa,ZAF,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,578414,574838,..
South Africa,ZAF,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,593471,589669,..
South Africa,ZAF,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,575591,579528,..
South Africa,ZAF,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,589856,594173,..
South Africa,ZAF,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,578689,577769,..
South Africa,ZAF,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,592959,591848,..
South Africa,ZAF,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,578788,578995,..
South Africa,ZAF,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,592901,592922,..
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.51,..,..
South Africa,ZAF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..
South Africa,ZAF,"Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.COMM.1534.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.COMM.1534.MA.ZS,..,..,..
South Africa,ZAF,"Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.COMM.3559.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.COMM.3559.MA.ZS,..,..,..
South Africa,ZAF,"Cause of death, by injury, ages 15-34, female  (% of relevant age group)",SH.DTH.INJR.1534.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,..,..,..
South Africa,ZAF,"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,..,..,..
South Africa,ZAF,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,..,..,..
South Africa,ZAF,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,..,..,..
South Africa,ZAF,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,..,..,..
South Africa,ZAF,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..
South Africa,ZAF,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..
South Africa,ZAF,"Children out of school, primary, female",SE.PRM.UNER.FE,386532,..,..
South Africa,ZAF,"Children out of school, primary, male",SE.PRM.UNER.MA,458946,..,..
South Africa,ZAF,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..,..,..
South Africa,ZAF,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..,..,..
South Africa,ZAF,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..
South Africa,ZAF,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..
South Africa,ZAF,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,0.797999978065491,0.782999992370605,0.769999980926514
South Africa,ZAF,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.307000011205673,0.300999999046326,0.296000003814697
South Africa,ZAF,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,0.2,0.2,..
South Africa,ZAF,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,0.2,0.2,..
South Africa,ZAF,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1,1,..
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.435,..,..
South Africa,ZAF,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,..,..,..
South Africa,ZAF,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,..,..,..
South Africa,ZAF,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,..,..,..
South Africa,ZAF,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,..,..,..
South Africa,ZAF,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,..,..,..
South Africa,ZAF,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,..,..,..
South Africa,ZAF,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,..,..,..
South Africa,ZAF,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,..,..,..
South Africa,ZAF,Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,..,..,..
South Africa,ZAF,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..
South Africa,ZAF,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1,1,..
South Africa,ZAF,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..
South Africa,ZAF,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..
South Africa,ZAF,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..
South Africa,ZAF,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.29299998283386,2.30999994277954,2.32500004768372
South Africa,ZAF,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.56500005722046,7.56799983978271,7.56199979782104
South Africa,ZAF,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.87800002098084,3.73200011253357,3.6029999256134
South Africa,ZAF,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.17799997329712,6.15399980545044,6.0770001411438
South Africa,ZAF,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,11.6260004043579,11.4399995803833,11.2919998168945
South Africa,ZAF,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,32.181999206543,31.9209995269775,31.6940002441406
South Africa,ZAF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,84.4960021972656,84.8280029296875,85.1050033569336
South Africa,ZAF,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,61.6389999389648,61.9249992370605,62.2280006408691
South Africa,ZAF,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,35.1290016174316,34.560001373291,34.3610000610352
South Africa,ZAF,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,34.3582992553711,33.7019996643066,..
South Africa,ZAF,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,47.0069999694824,46.189998626709,46.0250015258789
South Africa,ZAF,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,46.6757011413574,45.7466011047363,..
South Africa,ZAF,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,40.3193016052246,39.5335006713867,..
South Africa,ZAF,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,9.26599979400635,8.80700016021729,8.67399978637695
South Africa,ZAF,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,9.34000015258789,8.8818998336792,..
South Africa,ZAF,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,14.2700004577637,13.3000001907349,13.1859998703003
South Africa,ZAF,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,14.3500003814697,13.171799659729,..
South Africa,ZAF,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,11.8510999679565,11.0312995910645,..
South Africa,ZAF,Expected Years of School,HD.HCI.EYRS,10.1564302444458,..,10.2173156738281
South Africa,ZAF,"Expected Years of School, Female",HD.HCI.EYRS.FE,10.113977432251,..,10.1494588851929
South Africa,ZAF,"Expected Years of School, Male",HD.HCI.EYRS.MA,10.1498374938965,..,10.2316427230835
South Africa,ZAF,"Expected years of schooling, female",SE.SCH.LIFE.FE,13.8675603866577,..,..
South Africa,ZAF,"Expected years of schooling, male",SE.SCH.LIFE.MA,13.2074003219604,..,..
South Africa,ZAF,Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1,1,..
South Africa,ZAF,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..
South Africa,ZAF,Female genital mutilation prevalence (%): Q1 (lowest),SH.STA.FGMS.Q1.ZS,..,..,..
South Africa,ZAF,Female genital mutilation prevalence (%): Q2,SH.STA.FGMS.Q2.ZS,..,..,..
South Africa,ZAF,Female genital mutilation prevalence (%): Q3,SH.STA.FGMS.Q3.ZS,..,..,..
South Africa,ZAF,Female genital mutilation prevalence (%): Q4,SH.STA.FGMS.Q4.ZS,..,..,..
South Africa,ZAF,Female genital mutilation prevalence (%): Q5 (highest),SH.STA.FGMS.Q5.ZS,..,..,..
South Africa,ZAF,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..
South Africa,ZAF,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,..,44.3603323283437,..
South Africa,ZAF,Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,..,..,..
South Africa,ZAF,Female professional and technical workers (% of total),SG.GEN.TECH.ZS,..,..,..
South Africa,ZAF,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.BMP.FE,..,..,..
South Africa,ZAF,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,33.9300003051758,33.2599983215332,..
South Africa,ZAF,"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Agriculture programmes, tertiary (%)",SE.TER.GRAD.FE.AG.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Education programmes, tertiary (%)",SE.TER.GRAD.FE.ED.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)",SE.TER.GRAD.FE.EN.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in from Business, Administration and Law programmes, tertiary (%)",UIS.FGP.5T8.F400,..,..,..
South Africa,ZAF,"Female share of graduates in Health and Welfare programmes, tertiary (%)",SE.TER.GRAD.FE.HL.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Humanities and Arts programmes, tertiary (%)",SE.TER.GRAD.FE.HU.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",UIS.FGP.5T8.F600,..,..,..
South Africa,ZAF,"Female share of graduates in other fields than Science, Technology, Engineering and Mathematics programmes, tertiary (%)",UIS.FGP.5T8.FNON500600700,..,..,..
South Africa,ZAF,"Female share of graduates in Science programmes, tertiary (%)",SE.TER.GRAD.FE.SC.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Services programmes, tertiary (%)",SE.TER.GRAD.FE.SV.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in Social Science, Business and Law programmes, tertiary (%)",SE.TER.GRAD.FE.SS.ZS,..,..,..
South Africa,ZAF,"Female share of graduates in unknown or unspecified fields, tertiary (%)",SE.TER.GRAD.FE.OT.ZS,..,..,..
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.405,..,..
South Africa,ZAF,"Financial institution account,female(% age 15+)",fin1.t.a.2,..,..,..
South Africa,ZAF,"Financial institution account,male(% age 15+)",fin1.t.a.1,..,..,..
South Africa,ZAF,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..
South Africa,ZAF,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,..,..,..
South Africa,ZAF,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,0.725787162780762,..,0.725787162780762
South Africa,ZAF,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,0.749997973442078,..,0.749997973442078
South Africa,ZAF,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,0.702353000640869,..,0.702353000640869
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,368288939768.322,351431649241.439,..
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.787055570495099,0.152583316664234,..
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7433.61539826952,7345.96241792901,..
South Africa,ZAF,GDP per capita (Current US$),NY.GDP.PCAP.CD,6374.02819575944,6001.40081394888,..
South Africa,ZAF,GINI index (World Bank estimate),SI.POV.GINI,..,..,..
South Africa,ZAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5750,6040,..
South Africa,ZAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12520,12630,..
South Africa,ZAF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,332317844014.903,353529193704.067,..
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.15898990631104,6.50505018234253,..
South Africa,ZAF,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.94111,..,..
South Africa,ZAF,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,21.375,..,..
South Africa,ZAF,"Gross graduation ratio, primary, female (%)",SE.PRM.CMPL.FE.ZS,..,..,..
South Africa,ZAF,"Gross graduation ratio, primary, male (%)",SE.PRM.CMPL.MA.ZS,..,..,..
South Africa,ZAF,"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,13.7200403213501,..,..
South Africa,ZAF,"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,8.2036304473877,..,..
South Africa,ZAF,Harmonized Test Scores,HD.HCI.HLOS,342.763977050781,..,342.763977050781
South Africa,ZAF,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,358.770935058594,..,358.770935058594
South Africa,ZAF,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,327.785186767578,..,327.785186767578
South Africa,ZAF,Households with water 30 minutes or longer away round trip (%),SG.H2O.TM30.HH.ZS,..,..,..
South Africa,ZAF,Households with water less than 30 minutes away round trip (%),SG.H2O.TL30.HH.ZS,..,..,..
South Africa,ZAF,Households with water on the premises (%),SG.H2O.PRMS.HH.ZS,..,..,..
South Africa,ZAF,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.422549337148666,..,0.425453394651413
South Africa,ZAF,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.443053871393204,..,0.445561945438385
South Africa,ZAF,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.429087638854981,..,0.431401610374451
South Africa,ZAF,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.456172853708267,..,0.458954215049744
South Africa,ZAF,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.411030381917953,..,0.413654565811157
South Africa,ZAF,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.402945220470429,..,0.406087726354599
South Africa,ZAF,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.390147656202316,..,0.392968267202377
South Africa,ZAF,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.414882004261017,..,0.418393492698669
South Africa,ZAF,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.433472961187363,..,0.43670666217804
South Africa,ZAF,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,74,77,..
South Africa,ZAF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,70,72,..
South Africa,ZAF,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,14.32,12.98,..
South Africa,ZAF,"Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)",SH.HIV.INCD.YG.MA.P3,3.8,3.29,..
South Africa,ZAF,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,10.48,9.63,..
South Africa,ZAF,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,5.08,4.52,..
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.50457749331605,4.12435072486239,..
South Africa,ZAF,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,37.1199989318848,36.8400001525879,..
South Africa,ZAF,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,33.560001373291,33.7799987792969,..
South Africa,ZAF,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,22.7110004425049,22.3859996795654,22.0230007171631
South Africa,ZAF,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,22.6373996734619,23.2038993835449,..
South Africa,ZAF,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,28.2600002288818,27.8570003509521,27.4029998779297
South Africa,ZAF,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,28.2208995819092,28.1581001281738,..
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.5200004577637,49.6100006103516,49.6609992980957
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,48.4227981567383,48.4938011169434,..
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,53.8619995117188,54.0550003051758,54.2039985656738
South Africa,ZAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,62.8009986877441,62.7490005493164,62.6459999084473
South Africa,ZAF,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,62.3461990356445,62.4832000732422,..
South Africa,ZAF,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,66.2020034790039,66.2129974365234,66.161003112793
South Africa,ZAF,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,79.434196472168,79.1159973144531,..
South Africa,ZAF,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,86.9830017089844,85.5319976806641,..
South Africa,ZAF,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,40.7454986572266,40.5802001953125,..
South Africa,ZAF,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,54.3521995544434,54.4463996887207,..
South Africa,ZAF,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,61.0033988952637,60.7014999389648,..
South Africa,ZAF,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,75.7136993408203,75.6691970825195,..
South Africa,ZAF,"Labor force, female",SL.TLF.TOTL.FE.IN,10391098,10573132,10750613
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.2821310316812,45.3778087817689,45.4705305588107
South Africa,ZAF,"Labor force, total",SL.TLF.TOTL.IN,22947458,23300226,23643034
South Africa,ZAF,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1,1,..
South Africa,ZAF,Law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1,1,..
South Africa,ZAF,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,..,..,..
South Africa,ZAF,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..,..,..
South Africa,ZAF,Learning-Adjusted Years of School,HD.HCI.LAYS,5.57001304626465,..,5.60340404510498
South Africa,ZAF,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,5.80576181411743,..,5.82612943649292
South Africa,ZAF,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,5.3231463432312,..,5.36604976654053
South Africa,ZAF,Length of paid maternity leave (days),SH.MMR.LEVE,..,120,..
South Africa,ZAF,Length of paid parental leave for father (days),SH.PAR.LEVE.MA,..,..,..
South Africa,ZAF,Length of paid parental leave for mother (days),SH.PAR.LEVE.FE,..,..,..
South Africa,ZAF,Length of paid paternity leave (days),SH.PTR.LEVE,..,10,..
South Africa,ZAF,Length of paid shared parental leave (days),SH.PAR.LEVE,..,..,..
South Africa,ZAF,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,..,..,..
South Africa,ZAF,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,..,..,..
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.398,..,..
South Africa,ZAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.463,..,..
South Africa,ZAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
South Africa,ZAF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
South Africa,ZAF,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
South Africa,ZAF,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
South Africa,ZAF,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
South Africa,ZAF,Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,..,..,..
South Africa,ZAF,Location of cooking: other places (% of households),SG.COK.OTHR.ZS,..,..,..
South Africa,ZAF,Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,..,..,..
South Africa,ZAF,Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,..,..,..
South Africa,ZAF,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,83.3604736328125,..,..
