,Country Name,Country Code,Series Name,2018,2019
11084,Turkey,TUR,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",17.1499996185303,21.378999710083
11085,Turkey,TUR,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",17.5466995239258,22.3595008850098
11089,Turkey,TUR,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",33.2400007247925,32.0910005569458
11090,Turkey,TUR,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",24.8819990158081,24.6830005645752
11091,Turkey,TUR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",65.5110015869141,66.6549987792969
11092,Turkey,TUR,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",69.1559982299805,69.3600006103516
11094,Turkey,TUR,Women are able to work in the same industries as men (1=yes; 0=no),0,0
11095,Turkey,TUR,Women Business and the Law Index Score (scale 1-100),82.5,82.5
11096,Turkey,TUR,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),1,1
11097,Turkey,TUR,Women can work the same night hours as men (1=yes; 0=no),1,1
11232,United States,USA,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,1
11233,United States,USA,A woman can be head of household in the same way as a man (1=yes; 0=no),1,1
11234,United States,USA,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,1
11235,United States,USA,A woman can get a job in the same way as a man (1=yes; 0=no),1,1
11236,United States,USA,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),1,1
11237,United States,USA,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,1
11238,United States,USA,A woman can register a business in the same way as a man (1=yes; 0=no),1,1
11239,United States,USA,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,1
11240,United States,USA,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,1
11241,United States,USA,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,1
11242,United States,USA,A woman has the same rights to remarry as a man (1=yes; 0=no),1,1
11252,United States,USA,Age dependency ratio (% of working-age population),52.7106770901698,53.2776665247595
11253,United States,USA,"Age population, age 0, female, interpolated",1889074,1922530
11254,United States,USA,"Age population, age 0, male, interpolated",1975211,2009437
11255,United States,USA,"Age population, age 01, female, interpolated",1905931,1916465
11256,United States,USA,"Age population, age 01, male, interpolated",1992661,2003035
11257,United States,USA,"Age population, age 02, female, interpolated",1922813,1916403
11258,United States,USA,"Age population, age 02, male, interpolated",2010298,2003058
11259,United States,USA,"Age population, age 03, female, interpolated",1891610,1921537
11260,United States,USA,"Age population, age 03, male, interpolated",1978604,2008621
11261,United States,USA,"Age population, age 04, female, interpolated",1928344,1907921
11262,United States,USA,"Age population, age 04, male, interpolated",2016975,1995089
11263,United States,USA,"Age population, age 05, female, interpolated",1961102,1933584
11264,United States,USA,"Age population, age 05, male, interpolated",2051229,2022060
11287,United States,USA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.0769999995827675,0.0729999989271164
11288,United States,USA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.0489999987185001,0.0480000004172325
11289,United States,USA,"Cost of business start-up procedures, female (% of GNI per capita)",1,1
11290,United States,USA,"Cost of business start-up procedures, male (% of GNI per capita)",1,1
11291,United States,USA,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),1,1
11310,United States,USA,Dismissal of pregnant workers is prohibited (1=yes; 0=no),1,1
11327,United States,USA,"Employers, female (% of female employment) (modeled ILO estimate)",1.79299998283386,1.76499998569489
11328,United States,USA,"Employers, male (% of male employment) (modeled ILO estimate)",2.95600008964539,2.90899991989136
11329,United States,USA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.754999995231628,0.726000010967255
11330,United States,USA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",1.89400005340576,1.8639999628067
11331,United States,USA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",8.77499961853027,8.68099975585938
11332,United States,USA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",29.3560009002686,29.3099994659424
11333,United States,USA,"Employment in services, female (% of female employment) (modeled ILO estimate)",90.4690017700195,90.5940017700195
11334,United States,USA,"Employment in services, male (% of male employment) (modeled ILO estimate)",68.75,68.8259963989258
11335,United States,USA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",54.2220001220703,54.0970001220703
11336,United States,USA,"Employment to population ratio, 15+, female (%) (national estimate)",54.8879013061523,55.355598449707
11337,United States,USA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",65.754997253418,65.6380004882813
11338,United States,USA,"Employment to population ratio, 15+, male (%) (national estimate)",66.3294982910156,66.5800018310547
11339,United States,USA,"Employment to population ratio, 15+, total (%) (national estimate)",60.421501159668,60.7844009399414
11340,United States,USA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",47.4169998168945,47.2229995727539
11341,United States,USA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",50.3386001586914,51.0973014831543
11342,United States,USA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",47.4780006408691,46.9519996643066
11343,United States,USA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",50.5797004699707,51.2760009765625
11344,United States,USA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",50.4598999023438,51.1870994567871
11350,United States,USA,Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),1,1
11358,United States,USA,Female migrants (% of international migrant stock),..,51.6624030773562
11362,United States,USA,Female share of employment in senior and middle management (%),40.4700012207031,40.8499984741211
11384,United States,USA,GDP (current US$),20529049174601.5,21374418877706.7
11385,United States,USA,GDP growth (annual %),2.92732272821085,2.33357749194288
11386,United States,USA,GDP per capita (constant 2010 US$),54659.1982683462,55670.235709196
11387,United States,USA,GDP per capita (Current US$),62840.0202387954,65118.3583328163
11389,United States,USA,"GNI per capita, Atlas method (current US$)",63200,65760
11390,United States,USA,"GNI per capita, PPP (current international $)",63780,65880
11391,United States,USA,"GNI, Atlas method (current US$)",20646614188151.7,21584412979679.7
11414,United States,USA,"Immunization, DPT (% of children ages 12-23 months)",94,94
11415,United States,USA,"Immunization, measles (% of children ages 12-23 months)",92,90
11420,United States,USA,"Inflation, consumer prices (annual %)",2.44258329692818,1.81221007526015
11423,United States,USA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",51.3059997558594,50.9560012817383
11424,United States,USA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",54.5209999084473,55.1459999084473
11425,United States,USA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",52.4039993286133,51.992000579834
11426,United States,USA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",55.9006996154785,56.5988998413086
11427,United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.3849983215332,56.1259994506836
11428,United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",57.0783996582031,57.4285011291504
11429,United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",67.2330017089844,67.1480026245117
11430,United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",68.4570007324219,68.1859970092773
11431,United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",69.0549011230469,69.1539993286133
11432,United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",77.9990005493164,77.9199981689453
11433,United States,USA,"Labor force with advanced education, female (% of female working-age population with advanced education)",69.3627014160156,69.371696472168
11434,United States,USA,"Labor force with advanced education, male (% of male working-age population with advanced education)",77.592903137207,77.5093002319336
11435,United States,USA,"Labor force with basic education, female (% of female working-age population with basic education)",29.8791007995605,30.0986995697021
11436,United States,USA,"Labor force with basic education, male (% of male working-age population with basic education)",53.7951011657715,54.2571983337402
11437,United States,USA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",49.8844985961914,50.1144981384277
11438,United States,USA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",64.6284027099609,64.6059036254883
11439,United States,USA,"Labor force, female",76211010,76361313
11440,United States,USA,"Labor force, female (% of total labor force)",46.0536744988158,46.0312744821391
11441,United States,USA,"Labor force, total",165483017,165890069
11442,United States,USA,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),0,0
11443,United States,USA,Law prohibits discrimination in employment based on gender (1=yes; 0=no),1,1
11450,United States,USA,Length of paid parental leave for father (days),..,70
11451,United States,USA,Length of paid parental leave for mother (days),..,70
11453,United States,USA,Length of paid shared parental leave (days),..,0
11481,United States,USA,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),1,1
11539,United States,USA,"Mortality rate, infant, female (per 1,000 live births)",5.1,5.1
11540,United States,USA,"Mortality rate, infant, male (per 1,000 live births)",6.1,6
11541,United States,USA,"Mortality rate, under-5, female (per 1,000 live births)",6,5.9
11542,United States,USA,"Mortality rate, under-5, male (per 1,000 live births)",7.2,7
11548,United States,USA,"Number of infant deaths, female",9787,9678
11549,United States,USA,"Number of infant deaths, male",12236,12101
11554,United States,USA,"Number of under-five deaths, female",11370,11231
11555,United States,USA,"Number of under-five deaths, male",14305,14121
11556,United States,USA,"Own-account workers, female (% of female employment) (modeled ILO estimate)",3.29999995231628,3.28699994087219
11557,United States,USA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",4.22599983215332,4.19399976730347
11558,United States,USA,Paid leave is available to fathers (1=yes; 0=no),1,1
11559,United States,USA,Paid leave of at least 14 weeks is available to women (1=yes; 0=no),0,0
11560,United States,USA,"Part time employment, female (% of total part time employment)",54.7900556521828,55.1108037422825
11569,United States,USA,Population ages 0-14 (% of total),18.7090399824651,18.54931712456
11570,United States,USA,"Population ages 0-14, female",29880716,29768273
11571,United States,USA,Population ages 15-64 (% of total),65.4833059619314,65.2410767325889
11572,United States,USA,"Population ages 15-64, female",106579196,106659549
11573,United States,USA,"Population ages 15-64, male",107346573,107487469
11574,United States,USA,"Population ages 15-64, total",213925776,214146999
11575,United States,USA,Population ages 65 and above (% of total),15.8076540556035,16.2096061428511
11576,United States,USA,"Population ages 65 and above, female",28582660,29393819
11577,United States,USA,"Population, female",165042573,165821641
11578,United States,USA,"Population, female (% of total)",50.5200146539124,50.5184872077992
11579,United States,USA,"Population, total",326687501,328239523
11609,United States,USA,Proportion of seats held by women in national parliaments (%),23.5023041474654,23.4338747099768
11612,United States,USA,Proportion of women in ministerial level positions (%),21.7,17.391304347826
11619,United States,USA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),82.3655692161061,82.3130876022054
11620,United States,USA,Ratio of female to male labor force participation rate (%) (national estimate),82.6565511353014,83.0443671901831
11621,United States,USA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),80.638300333157,75.5596822738477
11622,United States,USA,Ratio of female to male youth unemployment rate (%) (national estimate),80.5918898556069,78.0671135386137
11623,United States,USA,"Retirement age with full benefits, female",..,66.5
11624,United States,USA,"Retirement age with full benefits, male",..,66.5
11625,United States,USA,"Retirement age with partial benefits, female",..,62
11626,United States,USA,"Retirement age with partial benefits, male",..,62
11649,United States,USA,"Self-employed, female (% of female employment) (modeled ILO estimate)",5.16900014877319,5.125
11650,United States,USA,"Self-employed, male (% of male employment) (modeled ILO estimate)",7.23099994659424,7.15199995040894
11665,United States,USA,"Share of youth not in education, employment or training, female (% of female youth population)",14.3114995956421,13.5749998092651
11666,United States,USA,"Share of youth not in education, employment or training, male (% of male youth population)",13.0036001205444,12.6083002090454
11669,United States,USA,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),1,1
11670,United States,USA,"Start-up procedures to register a business, female (number)",6,6
11671,United States,USA,"Start-up procedures to register a business, male (number)",6,6
11678,United States,USA,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),1,1
11679,United States,USA,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),1,1
11680,United States,USA,The government administers 100% of maternity leave benefits (1=yes; 0=no),1,1
11681,United States,USA,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),1,1
11682,United States,USA,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),1,1
11683,United States,USA,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),1,1
11684,United States,USA,The mandatory retirement age for men and women are equal (1=yes; 0=no),1,1
11685,United States,USA,There are periods of absence due to child care accounted for in pension benefits (1=yes; 0=no),0,0
11686,United States,USA,There is legislation on sexual harassment in employment (1=yes; 0=no),1,1
11687,United States,USA,There is legislation specifically addressing domestic violence (1=yes; 0=no),1,1
11688,United States,USA,There is no legal provision that requires a married woman to obey her husband (1=yes; 0=no),1,1
11689,United States,USA,There is paid parental leave (1=yes; 0=no),1,1
11690,United States,USA,"Time required to start a business, female (days)",5.6,4.2
11691,United States,USA,"Time required to start a business, male (days)",5.6,4.2
11692,United States,USA,"Time-related underemployment, female (% of employment)",0.645699977874756,0.636799991130829
11693,United States,USA,"Time-related underemployment, male (% of employment)",0.820800006389618,0.795700013637543
11696,United States,USA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2.48320007324219,2.41120004653931
11697,United States,USA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2.41560006141663,2.34820008277893
11698,United States,USA,"Unemployment with basic education, female (% of female labor force with basic education)",7.07800006866455,6.8523998260498
11699,United States,USA,"Unemployment with basic education, male (% of male labor force with basic education)",5.21920013427734,4.58949995040894
11700,United States,USA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",5.19159984588623,4.82159996032715
11701,United States,USA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",5.15579986572266,4.853600025177
11702,United States,USA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",3.83699989318848,3.6159999370575
11703,United States,USA,"Unemployment, female (% of female labor force) (national estimate)",3.83769989013672,3.60949993133545
11704,United States,USA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",3.94600009918213,3.73799991607666
11705,United States,USA,"Unemployment, male (% of male labor force) (national estimate)",3.94679999351501,3.72210001945496
11706,United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",7.57999992370605,7.32399988174438
11707,United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",7.67129993438721,7.34189987182617
11708,United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",9.39999961853027,9.69299983978271
11709,United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",9.51869964599609,9.40460014343262
11713,United States,USA,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",3.37699995189905,3.35999993979931
11714,United States,USA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",4.27499983087182,4.2419997677207
11715,United States,USA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",94.8310012817383,94.875
11716,United States,USA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",92.7689971923828,92.8479995727539
11718,United States,USA,Women are able to work in the same industries as men (1=yes; 0=no),1,1
11719,United States,USA,Women Business and the Law Index Score (scale 1-100),91.3,91.3
11720,United States,USA,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),1,1
11721,United States,USA,Women can work the same night hours as men (1=yes; 0=no),1,1
11856,United Kingdom,GBR,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,1
11857,United Kingdom,GBR,A woman can be head of household in the same way as a man (1=yes; 0=no),1,1
11858,United Kingdom,GBR,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,1
11859,United Kingdom,GBR,A woman can get a job in the same way as a man (1=yes; 0=no),1,1
11860,United Kingdom,GBR,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),1,1
11861,United Kingdom,GBR,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,1
11862,United Kingdom,GBR,A woman can register a business in the same way as a man (1=yes; 0=no),1,1
11863,United Kingdom,GBR,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,1
11864,United Kingdom,GBR,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,1
11865,United Kingdom,GBR,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,1
11866,United Kingdom,GBR,A woman has the same rights to remarry as a man (1=yes; 0=no),1,1
11876,United Kingdom,GBR,Age dependency ratio (% of working-age population),56.4307461886856,56.7506137567637
11877,United Kingdom,GBR,"Age population, age 0, female, interpolated",365969,363253
11878,United Kingdom,GBR,"Age population, age 0, male, interpolated",384382,381137
11879,United Kingdom,GBR,"Age population, age 01, female, interpolated",382773,378374
11880,United Kingdom,GBR,"Age population, age 01, male, interpolated",401733,396982
11881,United Kingdom,GBR,"Age population, age 02, female, interpolated",394828,389799
11882,United Kingdom,GBR,"Age population, age 02, male, interpolated",414156,408935
11883,United Kingdom,GBR,"Age population, age 03, female, interpolated",395395,397882
11884,United Kingdom,GBR,"Age population, age 03, male, interpolated",415317,417366
11885,United Kingdom,GBR,"Age population, age 04, female, interpolated",401261,398744
11886,United Kingdom,GBR,"Age population, age 04, male, interpolated",421047,418574
11887,United Kingdom,GBR,"Age population, age 05, female, interpolated",404096,402514
11888,United Kingdom,GBR,"Age population, age 05, male, interpolated",423671,422266
11911,United Kingdom,GBR,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",0.419999986886978,0.400999993085861
11912,United Kingdom,GBR,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.300000011920929,0.287999987602234
11913,United Kingdom,GBR,"Cost of business start-up procedures, female (% of GNI per capita)",0,0
11914,United Kingdom,GBR,"Cost of business start-up procedures, male (% of GNI per capita)",0,0
11915,United Kingdom,GBR,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),1,1
11934,United Kingdom,GBR,Dismissal of pregnant workers is prohibited (1=yes; 0=no),1,1
11951,United Kingdom,GBR,"Employers, female (% of female employment) (modeled ILO estimate)",1.24100005626678,1.24000000953674
11952,United Kingdom,GBR,"Employers, male (% of male employment) (modeled ILO estimate)",2.77500009536743,2.77099990844727
11953,United Kingdom,GBR,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.617999970912933,0.586000025272369
11954,United Kingdom,GBR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",1.46899998188019,1.43099999427795
11955,United Kingdom,GBR,"Employment in industry, female (% of female employment) (modeled ILO estimate)",7.44999980926514,7.33500003814697
11956,United Kingdom,GBR,"Employment in industry, male (% of male employment) (modeled ILO estimate)",27.5330009460449,27.2169990539551
11957,United Kingdom,GBR,"Employment in services, female (% of female employment) (modeled ILO estimate)",91.9329986572266,92.0790023803711
11958,United Kingdom,GBR,"Employment in services, male (% of male employment) (modeled ILO estimate)",70.9990005493164,71.3519973754883
11959,United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",55.3019981384277,55.5859985351563
11960,United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (national estimate)",55.7440986633301,56.3894996643066
11961,United Kingdom,GBR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",65.3820037841797,65.3209991455078
11962,United Kingdom,GBR,"Employment to population ratio, 15+, male (%) (national estimate)",65.5828018188477,65.5012969970703
11963,United Kingdom,GBR,"Employment to population ratio, 15+, total (%) (national estimate)",60.5588989257813,60.8538017272949
11964,United Kingdom,GBR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",49.5859985351563,50.2089996337891
11965,United Kingdom,GBR,"Employment to population ratio, ages 15-24, female (%) (national estimate)",49.8908996582031,50.5531005859375
11966,United Kingdom,GBR,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",51.0740013122559,50.0779991149902
11967,United Kingdom,GBR,"Employment to population ratio, ages 15-24, male (%) (national estimate)",51.3636016845703,50.0974998474121
11968,United Kingdom,GBR,"Employment to population ratio, ages 15-24, total (%) (national estimate)",50.6427001953125,50.3195991516113
11974,United Kingdom,GBR,Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),1,1
11982,United Kingdom,GBR,Female migrants (% of international migrant stock),..,52.031582550871
11986,United Kingdom,GBR,Female share of employment in senior and middle management (%),34.2200012207031,34.9099998474121
12008,United Kingdom,GBR,GDP (current US$),2860667727551.97,2827113184695.58
12009,United Kingdom,GBR,GDP growth (annual %),1.34072057725849,1.40864210073207
12010,United Kingdom,GBR,GDP per capita (constant 2010 US$),43324.049759059,43688.4374548362
12011,United Kingdom,GBR,GDP per capita (Current US$),43043.2278164551,42300.267125825
12013,United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",41730,42370
12014,United Kingdom,GBR,"GNI per capita, PPP (current international $)",46240,48040
12015,United Kingdom,GBR,"GNI, Atlas method (current US$)",2773076626503.85,2831800268453.84
12038,United Kingdom,GBR,"Immunization, DPT (% of children ages 12-23 months)",94,93
12039,United Kingdom,GBR,"Immunization, measles (% of children ages 12-23 months)",92,91
12044,United Kingdom,GBR,"Inflation, consumer prices (annual %)",2.29283990345939,1.73810460086511
12047,United Kingdom,GBR,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",55.2169990539551,55.1310005187988
12048,United Kingdom,GBR,"Labor force participation rate for ages 15-24, female (%) (national estimate)",55.6012992858887,55.6696014404297
12049,United Kingdom,GBR,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",58.1450004577637,57.8889999389648
12050,United Kingdom,GBR,"Labor force participation rate for ages 15-24, male (%) (national estimate)",58.5217018127441,57.5623016357422
12051,United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",57.5699996948242,57.6469993591309
12052,United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",58.0307998657227,58.4556999206543
12053,United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",73.0780029296875,73.2229995727539
12054,United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",68.1380004882813,68.1100006103516
12055,United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",68.3476028442383,68.1720962524414
12056,United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",82.4029998779297,82.4469985961914
12057,United Kingdom,GBR,"Labor force with advanced education, female (% of female working-age population with advanced education)",80.9386978149414,81.7677001953125
12058,United Kingdom,GBR,"Labor force with advanced education, male (% of male working-age population with advanced education)",87.3053970336914,87.5914001464844
12059,United Kingdom,GBR,"Labor force with basic education, female (% of female working-age population with basic education)",51.5900001525879,51.7631988525391
12060,United Kingdom,GBR,"Labor force with basic education, male (% of male working-age population with basic education)",69.377799987793,68.940299987793
12061,United Kingdom,GBR,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",69.3246994018555,69.6912994384766
12062,United Kingdom,GBR,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",79.4483032226563,79.5842971801758
12063,United Kingdom,GBR,"Labor force, female",16070172,16170212
12064,United Kingdom,GBR,"Labor force, female (% of total labor force)",46.8119168290186,46.8288305314643
12065,United Kingdom,GBR,"Labor force, total",34329233,34530463
12066,United Kingdom,GBR,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),1,1
12067,United Kingdom,GBR,Law prohibits discrimination in employment based on gender (1=yes; 0=no),1,1
12073,United Kingdom,GBR,Length of paid maternity leave (days),..,42
12074,United Kingdom,GBR,Length of paid parental leave for father (days),..,0
12075,United Kingdom,GBR,Length of paid parental leave for mother (days),..,0
12076,United Kingdom,GBR,Length of paid paternity leave (days),..,10
12077,United Kingdom,GBR,Length of paid shared parental leave (days),..,231
12105,United Kingdom,GBR,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),1,1
12163,United Kingdom,GBR,"Mortality rate, infant, female (per 1,000 live births)",3.4,3.3
12164,United Kingdom,GBR,"Mortality rate, infant, male (per 1,000 live births)",4.1,4
12165,United Kingdom,GBR,"Mortality rate, under-5, female (per 1,000 live births)",3.9,3.9
12166,United Kingdom,GBR,"Mortality rate, under-5, male (per 1,000 live births)",4.7,4.7
12172,United Kingdom,GBR,"Number of infant deaths, female",1272,1252
12173,United Kingdom,GBR,"Number of infant deaths, male",1616,1590
12178,United Kingdom,GBR,"Number of under-five deaths, female",1487,1462
12179,United Kingdom,GBR,"Number of under-five deaths, male",1883,1851
12180,United Kingdom,GBR,"Own-account workers, female (% of female employment) (modeled ILO estimate)",9.27299976348877,9.24100017547607
12181,United Kingdom,GBR,"Own-account workers, male (% of male employment) (modeled ILO estimate)",15.7159996032715,15.6820001602173
12182,United Kingdom,GBR,Paid leave is available to fathers (1=yes; 0=no),1,1
12183,United Kingdom,GBR,Paid leave of at least 14 weeks is available to women (1=yes; 0=no),1,1
12184,United Kingdom,GBR,"Part time employment, female (% of total part time employment)",64.0431221283411,64.2354508087659
12193,United Kingdom,GBR,Population ages 0-14 (% of total),17.6780820689573,17.6957005233157
12194,United Kingdom,GBR,"Population ages 0-14, female",5738235,5776189
12195,United Kingdom,GBR,Population ages 15-64 (% of total),63.926052256896,63.7956038376446
12196,United Kingdom,GBR,"Population ages 15-64, female",21288097,21357874
12197,United Kingdom,GBR,"Population ages 15-64, male",21197311,21279510
12198,United Kingdom,GBR,"Population ages 15-64, total",42485474,42637412
12199,United Kingdom,GBR,Population ages 65 and above (% of total),18.3958656741466,18.5086956390397
12200,United Kingdom,GBR,"Population ages 65 and above, female",6626046,6692523
12201,United Kingdom,GBR,"Population, female",33652378,33826586
12202,United Kingdom,GBR,"Population, female (% of total)",50.6352745607579,50.6125344496069
12203,United Kingdom,GBR,"Population, total",66460344,66834405
12233,United Kingdom,GBR,Proportion of seats held by women in national parliaments (%),32.1538461538462,32
12236,United Kingdom,GBR,Proportion of women in ministerial level positions (%),21.7,30.4347826086956
12243,United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),84.4902980455456,84.6380837506108
12244,United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (national estimate),84.905391631617,85.7472531051308
12245,United Kingdom,GBR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),83.8664595627902,66.152817173573
12246,United Kingdom,GBR,Ratio of female to male youth unemployment rate (%) (national estimate),83.9666783932574,70.8723714406447
12247,United Kingdom,GBR,"Retirement age with full benefits, female",..,68
12248,United Kingdom,GBR,"Retirement age with full benefits, male",..,68
12273,United Kingdom,GBR,"Self-employed, female (% of female employment) (modeled ILO estimate)",10.9340000152588,10.8819999694824
12274,United Kingdom,GBR,"Self-employed, male (% of male employment) (modeled ILO estimate)",18.7900009155273,18.7409992218018
12289,United Kingdom,GBR,"Share of youth not in education, employment or training, female (% of female youth population)",11.2200002670288,10.5699996948242
12290,United Kingdom,GBR,"Share of youth not in education, employment or training, male (% of male youth population)",9.71000003814697,10.4799995422363
12293,United Kingdom,GBR,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),1,1
12294,United Kingdom,GBR,"Start-up procedures to register a business, female (number)",4,4
12295,United Kingdom,GBR,"Start-up procedures to register a business, male (number)",4,4
12302,United Kingdom,GBR,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),1,1
12303,United Kingdom,GBR,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),1,1
12304,United Kingdom,GBR,The government administers 100% of maternity leave benefits (1=yes; 0=no),0,0
12305,United Kingdom,GBR,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),1,1
12306,United Kingdom,GBR,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),1,1
12307,United Kingdom,GBR,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),1,1
12308,United Kingdom,GBR,The mandatory retirement age for men and women are equal (1=yes; 0=no),1,1
12309,United Kingdom,GBR,There are periods of absence due to child care accounted for in pension benefits (1=yes; 0=no),1,1
12310,United Kingdom,GBR,There is legislation on sexual harassment in employment (1=yes; 0=no),1,1
